FeedbackID,VisitID,FacilityID,FacilityName,SubmissionDate,FeedbackComments
1481,17906,3,Cascade Urgent Care,2023-12-06,"Wait was brief, friendly professional staff"
1482,15048,2,Pacific Medical,2023-08-20,"Decent experience, wait a bit long"
1483,19093,2,Pacific Medical,2024-01-02,Parking was limited but wait was short
1484,14624,6,Sacramento Valley Hospital,2023-08-06,"Average visit, parking was fine"
1485,5886,1,Mercy General,2022-09-13,"Wait too long, parking lot was full"
1486,40310,2,Pacific Medical,2025-09-10,"Parking near entrance, wait was average"
1487,39715,1,Mercy General,2025-08-26,"Wait was reasonable, parking was fine"
1488,24747,7,Emerald Urgent Care,2024-06-22,"Parking available, wait was acceptable"
1489,3745,5,Marina Clinic,2022-06-09,Parking was available and the care was great
1490,13640,3,Cascade Urgent Care,2023-06-28,"Great care, friendly staff and easy parking"
1491,20109,2,Pacific Medical,2024-01-30,"Great care, friendly staff and easy parking"
1492,23025,8,Spokane Specialty Center,2024-04-27,"Wait was brief, friendly professional staff"
1493,42941,6,Sacramento Valley Hospital,2025-11-23,Staff was friendly and professional
1494,42345,6,Sacramento Valley Hospital,2025-11-05,Friendly nurses throughout my stay
1495,28405,6,Sacramento Valley Hospital,2024-10-13,"Parking difficult, wait longer than expected"
1496,24138,1,Mercy General,2024-06-05,"Parking available, wait was acceptable"
1497,13697,4,Cascade Specialty Center,2023-07-01,"Friendly and fast, excellent experience"
1498,33233,2,Pacific Medical,2025-02-15,Parking was available and the care was great
1499,31675,2,Pacific Medical,2025-01-03,"Friendly nurses, wait could be shorter"
1500,41640,1,Mercy General,2025-10-17,"Parking near entrance, wait was average"
1501,18034,2,Pacific Medical,2023-12-06,"Decent experience, wait a bit long"
1502,37731,1,Mercy General,2025-06-24,Parking was limited but wait was short
1503,23856,2,Pacific Medical,2024-05-26,"Average visit, parking was fine"
1504,44314,1,Mercy General,2025-12-23,Wait was short and staff very friendly
1505,5565,1,Mercy General,2022-09-03,"Wait was typical, staff was okay"
1506,39414,1,Mercy General,2025-08-14,"Friendly doctor, clean and welcoming facility"
1507,35559,4,Cascade Specialty Center,2025-04-22,"Very friendly doctors, would recommend"
1508,34440,1,Mercy General,2025-03-21,"Wait was typical, staff was okay"
1509,1907,1,Mercy General,2022-03-22,"Wait was reasonable, parking was fine"
1510,1737,6,Sacramento Valley Hospital,2022-03-20,Staff was friendly and professional
1511,27490,1,Mercy General,2024-09-15,Friendly staff made the visit very comfortable
1512,7485,2,Pacific Medical,2022-11-21,"Parking was close, very friendly staff"
1513,16188,8,Spokane Specialty Center,2023-10-07,"Parking was close, very friendly staff"
1514,20298,8,Spokane Specialty Center,2024-02-06,"Friendly doctor, clean and welcoming facility"
1515,15534,1,Mercy General,2023-09-13,Friendly staff but parking was difficult
1516,26357,5,Marina Clinic,2024-08-10,"Wait was reasonable, parking was fine"
1517,29568,3,Cascade Urgent Care,2024-11-15,Parking was available and the care was great
1518,23152,2,Pacific Medical,2024-05-04,"Great care, friendly staff and easy parking"
1519,27371,1,Mercy General,2024-09-16,"Good experience, moderate wait time"
1520,37887,4,Cascade Specialty Center,2025-06-25,Parking was available and the care was great
1521,33205,5,Marina Clinic,2025-02-14,"Parking available, wait was acceptable"
1522,2066,1,Mercy General,2022-04-03,"Wait was typical, staff was okay"
1523,10356,1,Mercy General,2023-02-22,"Staff professional, some wait time"
1524,40442,3,Cascade Urgent Care,2025-09-12,"Good care overall, parking could improve"
1525,37722,2,Pacific Medical,2025-06-24,"Wait was manageable, friendly team"
1526,21457,6,Sacramento Valley Hospital,2024-03-13,"Parking near entrance, wait was average"
1527,43523,7,Emerald Urgent Care,2025-12-05,"Great care, friendly staff and easy parking"
1528,9694,1,Mercy General,2023-01-29,"Wait was manageable, friendly team"
1529,10349,1,Mercy General,2023-02-28,Parking took a while but staff friendly
1530,24671,1,Mercy General,2024-06-22,"Average visit, parking was fine"
1531,10902,4,Cascade Specialty Center,2023-03-20,"Friendly care team, parking was convenient"
1532,9006,8,Spokane Specialty Center,2023-01-03,"Parking near entrance, wait was average"
1533,32435,1,Mercy General,2025-01-22,"Parking nearby, warm and friendly team"
1534,21441,1,Mercy General,2024-03-13,"No wait at all, extremely friendly service"
1535,43702,2,Pacific Medical,2025-12-08,"Wait too long, parking lot was full"
1536,34376,3,Cascade Urgent Care,2025-03-21,"Wait was reasonable, parking was fine"
1537,10996,1,Mercy General,2023-03-21,"Hard to find parking, disappointing wait"
1538,12670,2,Pacific Medical,2023-05-21,Staff was friendly and professional
1539,32408,8,Spokane Specialty Center,2025-01-19,Parking was available and the care was great
1540,2015,4,Cascade Specialty Center,2022-03-27,Parking was limited but wait was short
1541,25875,7,Emerald Urgent Care,2024-07-25,"Staff professional, some wait time"
1542,30042,2,Pacific Medical,2024-11-29,"Good experience, moderate wait time"
1543,23926,3,Cascade Urgent Care,2024-05-30,Friendly nurses throughout my stay
1544,5894,1,Mercy General,2022-09-15,"Parking far away, wait over an hour"
1545,21415,4,Cascade Specialty Center,2024-03-11,"Parking nearby, warm and friendly team"
1546,14636,4,Cascade Specialty Center,2023-08-08,"Friendly care team, parking was convenient"
1547,2614,4,Cascade Specialty Center,2022-04-20,The team was friendly and attentive
1548,14838,4,Cascade Specialty Center,2023-08-11,"Parking nearby, warm and friendly team"
1549,43296,1,Mercy General,2025-12-04,Friendly staff made the visit very comfortable
1550,18908,6,Sacramento Valley Hospital,2023-12-30,Friendly staff but parking was difficult
1551,22688,6,Sacramento Valley Hospital,2024-04-17,"Friendly care team, parking was convenient"
1552,6688,2,Pacific Medical,2022-10-21,"Wait was reasonable, parking was fine"
1553,18638,1,Mercy General,2023-12-19,"Wait time was excessive, not satisfied"
1554,11847,8,Spokane Specialty Center,2023-04-19,"Decent experience, wait a bit long"
1555,18262,2,Pacific Medical,2023-12-13,"Good experience, moderate wait time"
1556,31011,6,Sacramento Valley Hospital,2024-12-22,"No wait at all, extremely friendly service"
1557,16576,1,Mercy General,2023-10-19,"Parking near entrance, wait was average"
1558,16686,1,Mercy General,2023-10-28,"Good care overall, parking could improve"
1559,43465,2,Pacific Medical,2025-12-08,"Parking available, wait was acceptable"
1560,43547,4,Cascade Specialty Center,2025-12-07,"Great care, friendly staff and easy parking"
1561,16735,3,Cascade Urgent Care,2023-10-26,"Parking was close, very friendly staff"
1562,25633,2,Pacific Medical,2024-07-17,"Friendly front desk, minimal wait time"
1563,23386,1,Mercy General,2024-05-08,Friendly staff but parking was difficult
1564,38754,1,Mercy General,2025-07-21,"Parking near entrance, wait was average"
1565,1495,7,Emerald Urgent Care,2022-03-10,"Friendly doctor, clean and welcoming facility"
1566,21202,4,Cascade Specialty Center,2024-02-29,Staff was friendly and professional
1567,25862,2,Pacific Medical,2024-07-29,"Staff professional, some wait time"
1568,29335,1,Mercy General,2024-11-14,"Staff professional, some wait time"
1569,39669,1,Mercy General,2025-08-24,"Very friendly doctors, would recommend"
1570,35864,2,Pacific Medical,2025-04-26,Friendly staff made the visit very comfortable
1571,12213,4,Cascade Specialty Center,2023-05-09,"Great care, friendly staff and easy parking"
1572,13237,5,Marina Clinic,2023-06-10,"Parking was close, very friendly staff"
1573,4495,1,Mercy General,2022-07-11,The team was friendly and attentive
1574,7946,2,Pacific Medical,2022-12-09,Parking took a while but staff friendly
1575,42767,1,Mercy General,2025-11-18,"Wait was manageable, friendly team"
1576,36656,1,Mercy General,2025-05-18,"Decent experience, wait a bit long"
1577,29081,2,Pacific Medical,2024-11-06,"Wait was reasonable, parking was fine"
1578,33866,2,Pacific Medical,2025-03-05,"Parking near entrance, wait was average"
1579,5686,2,Pacific Medical,2022-09-05,Parking was limited but wait was short
1580,20701,1,Mercy General,2024-02-16,"Wait was typical, staff was okay"
1581,27752,1,Mercy General,2024-09-23,"Friendly and fast, excellent experience"
1582,37616,2,Pacific Medical,2025-06-18,Parking was limited but wait was short
1583,27342,2,Pacific Medical,2024-09-14,"Wait was reasonable, parking was fine"
1584,26211,2,Pacific Medical,2024-08-02,"Wait was typical, staff was okay"
1585,15630,2,Pacific Medical,2023-09-16,"Very friendly doctors, would recommend"
1586,12187,1,Mercy General,2023-05-07,"Average visit, parking was fine"
1587,25225,1,Mercy General,2024-07-05,Parking was available and the care was great
1588,22497,2,Pacific Medical,2024-04-14,Parking was limited but wait was short
1589,42131,6,Sacramento Valley Hospital,2025-10-30,The team was friendly and attentive
1590,3228,1,Mercy General,2022-05-17,Parking was available and the care was great
1591,5138,6,Sacramento Valley Hospital,2022-08-10,"Quick service, very friendly nursing staff"
1592,2649,1,Mercy General,2022-04-27,"Wait was brief, friendly professional staff"
1593,38046,4,Cascade Specialty Center,2025-07-02,Wait was short and staff very friendly
1594,33028,4,Cascade Specialty Center,2025-02-05,Parking was available and the care was great
1595,44039,4,Cascade Specialty Center,2025-12-16,"Parking nearby, warm and friendly team"
1596,30491,2,Pacific Medical,2024-12-07,"Parking available, wait was acceptable"
1597,36331,3,Cascade Urgent Care,2025-05-12,"Wait was reasonable, parking was fine"
1598,7259,1,Mercy General,2022-11-14,"Wait was reasonable, parking was fine"
1599,34332,2,Pacific Medical,2025-03-16,"Parking available, wait was acceptable"
1600,8255,2,Pacific Medical,2022-12-17,"Wait was manageable, friendly team"
1601,36632,3,Cascade Urgent Care,2025-05-21,"Very friendly doctors, would recommend"
1602,12083,4,Cascade Specialty Center,2023-04-30,Friendly staff made the visit very comfortable
1603,38157,1,Mercy General,2025-07-07,"Wait was brief, friendly professional staff"
1604,34065,7,Emerald Urgent Care,2025-03-14,Wait was short and staff very friendly
1605,11462,6,Sacramento Valley Hospital,2023-04-09,Staff was friendly and professional
1606,3377,2,Pacific Medical,2022-05-26,"Good experience, moderate wait time"
1607,17410,1,Mercy General,2023-11-21,Wait was short and staff very friendly
1608,16755,2,Pacific Medical,2023-10-29,"Good experience, moderate wait time"
1609,22389,3,Cascade Urgent Care,2024-04-08,Parking was available and the care was great
1610,26562,1,Mercy General,2024-08-17,"Friendly front desk, minimal wait time"
1611,42226,1,Mercy General,2025-11-05,"Parking available, wait was acceptable"
1612,34951,5,Marina Clinic,2025-04-06,Staff was friendly and professional
1613,2413,4,Cascade Specialty Center,2022-04-18,"Friendly doctor, clean and welcoming facility"
1614,7324,2,Pacific Medical,2022-11-13,"Parking near entrance, wait was average"
1615,17772,2,Pacific Medical,2023-11-27,"Wait was typical, staff was okay"
1616,9130,1,Mercy General,2023-01-12,"Wait was manageable, friendly team"
1617,17844,6,Sacramento Valley Hospital,2023-12-05,"Wait was typical, staff was okay"
1618,41501,1,Mercy General,2025-10-18,Long wait and unfriendly front desk
1619,17283,2,Pacific Medical,2023-11-16,"Parking near entrance, wait was average"
1620,784,4,Cascade Specialty Center,2022-02-05,Friendly nurses throughout my stay
1621,5963,3,Cascade Urgent Care,2022-09-20,"Friendly nurses, wait could be shorter"
1622,9,3,Cascade Urgent Care,2022-01-02,"Decent experience, wait a bit long"
1623,28818,1,Mercy General,2024-10-29,"Quick service, very friendly nursing staff"
1624,37242,2,Pacific Medical,2025-06-10,Parking was easy and the staff was friendly
1625,1488,1,Mercy General,2022-03-06,"Wait was brief, friendly professional staff"
1626,16282,2,Pacific Medical,2023-10-14,"Good care overall, parking could improve"
1627,15419,6,Sacramento Valley Hospital,2023-09-05,"Parking was close, very friendly staff"
1628,36317,2,Pacific Medical,2025-05-12,"Decent experience, wait a bit long"
1629,7661,2,Pacific Medical,2022-11-29,"Wait was typical, staff was okay"
1630,171,3,Cascade Urgent Care,2022-01-08,Friendly nurses throughout my stay
1631,30004,2,Pacific Medical,2024-11-27,"Decent experience, wait a bit long"
1632,14684,6,Sacramento Valley Hospital,2023-08-08,"Friendly doctor, clean and welcoming facility"
1633,44473,1,Mercy General,2025-12-28,"Staff professional, some wait time"
1634,15118,2,Pacific Medical,2023-08-28,"Parking was close, very friendly staff"
1635,32905,1,Mercy General,2025-02-04,"Parking was close, very friendly staff"
1636,32547,4,Cascade Specialty Center,2025-01-28,Staff was friendly and professional
1637,10083,5,Marina Clinic,2023-02-17,The team was friendly and attentive
1638,10297,2,Pacific Medical,2023-02-22,"Wait was manageable, friendly team"
1639,16454,1,Mercy General,2023-10-15,"Decent experience, wait a bit long"
1640,23849,7,Emerald Urgent Care,2024-05-24,"Staff professional, some wait time"
1641,22946,6,Sacramento Valley Hospital,2024-04-25,"Parking was close, very friendly staff"
1642,5315,5,Marina Clinic,2022-08-21,"Decent experience, wait a bit long"
1643,5718,2,Pacific Medical,2022-09-06,"Parking near entrance, wait was average"
1644,25004,2,Pacific Medical,2024-06-29,"Decent experience, wait a bit long"
1645,30790,8,Spokane Specialty Center,2024-12-14,Parking was easy and the staff was friendly
1646,35923,6,Sacramento Valley Hospital,2025-05-03,Parking was limited but wait was short
1647,11142,6,Sacramento Valley Hospital,2023-03-24,Parking was limited but wait was short
1648,24861,3,Cascade Urgent Care,2024-06-27,Friendly nurses throughout my stay
1649,5808,2,Pacific Medical,2022-09-13,"Staff professional, some wait time"
1650,3524,7,Emerald Urgent Care,2022-06-01,"Quick service, very friendly nursing staff"
1651,29815,2,Pacific Medical,2024-11-21,"Friendly and fast, excellent experience"
1652,14972,3,Cascade Urgent Care,2023-08-21,"Good experience, moderate wait time"
1653,28202,1,Mercy General,2024-10-09,Parking took a while but staff friendly
1654,32653,1,Mercy General,2025-01-28,"Friendly front desk, minimal wait time"
1655,44256,1,Mercy General,2025-12-18,Parking was available and the care was great
1656,23888,2,Pacific Medical,2024-05-23,"Very friendly doctors, would recommend"
1657,36113,1,Mercy General,2025-05-05,"Friendly doctor, clean and welcoming facility"
1658,27194,1,Mercy General,2024-09-09,Parking took a while but staff friendly
1659,36980,1,Mercy General,2025-05-30,Parking took a while but staff friendly
1660,31837,1,Mercy General,2025-01-04,The team was friendly and attentive
1661,40851,5,Marina Clinic,2025-09-24,"Wait was reasonable, parking was fine"
1662,31670,2,Pacific Medical,2024-12-30,"Staff professional, some wait time"
1663,35969,7,Emerald Urgent Care,2025-05-04,"No wait at all, extremely friendly service"
1664,40793,2,Pacific Medical,2025-09-23,"Parking available, wait was acceptable"
1665,257,3,Cascade Urgent Care,2022-01-14,"Friendly front desk, minimal wait time"
1666,29493,3,Cascade Urgent Care,2024-11-16,"Average visit, parking was fine"
1667,44769,6,Sacramento Valley Hospital,2026-01-02,"Staff professional, some wait time"
1668,14200,2,Pacific Medical,2023-07-16,Parking was limited but wait was short
1669,20323,3,Cascade Urgent Care,2024-02-02,"Parking near entrance, wait was average"
1670,34526,1,Mercy General,2025-03-26,"Very friendly doctors, would recommend"
1671,34892,2,Pacific Medical,2025-04-05,"Staff professional, some wait time"
1672,32931,1,Mercy General,2025-02-02,Parking was easy and the staff was friendly
1673,22566,3,Cascade Urgent Care,2024-04-15,Parking was available and the care was great
1674,6067,1,Mercy General,2022-09-24,"Parking near entrance, wait was average"
1675,38583,3,Cascade Urgent Care,2025-07-17,"Wait was manageable, friendly team"
1676,19975,1,Mercy General,2024-01-22,"Friendly nurses, wait could be shorter"
1677,1607,4,Cascade Specialty Center,2022-03-15,"Great care, friendly staff and easy parking"
1678,31118,1,Mercy General,2024-12-24,Friendly staff but parking was difficult
1679,3591,4,Cascade Specialty Center,2022-06-02,Parking was available and the care was great
1680,13748,6,Sacramento Valley Hospital,2023-07-01,"Parking near entrance, wait was average"
1681,40580,2,Pacific Medical,2025-09-17,"Parking was a nightmare, long wait"
1682,37499,5,Marina Clinic,2025-06-16,"Staff professional, some wait time"
1683,41789,3,Cascade Urgent Care,2025-10-27,Parking was available and the care was great
1684,16813,1,Mercy General,2023-11-01,"Average visit, parking was fine"
1685,17282,3,Cascade Urgent Care,2023-11-15,"Very friendly doctors, would recommend"
1686,43216,2,Pacific Medical,2025-11-29,Friendly staff but parking was difficult
1687,19545,5,Marina Clinic,2024-01-16,"Friendly and fast, excellent experience"
1688,35618,4,Cascade Specialty Center,2025-04-21,"Parking was close, very friendly staff"
1689,44779,1,Mercy General,2025-12-29,"Wait was typical, staff was okay"
1690,19420,7,Emerald Urgent Care,2024-01-12,Parking took a while but staff friendly
1691,19282,5,Marina Clinic,2024-01-03,"Quick service, very friendly nursing staff"
1692,32838,1,Mercy General,2025-02-03,Parking was available and the care was great
1693,15318,1,Mercy General,2023-09-04,Parking was easy and the staff was friendly
1694,12069,8,Spokane Specialty Center,2023-05-02,The team was friendly and attentive
1695,3281,5,Marina Clinic,2022-05-23,Staff was friendly and professional
1696,38999,6,Sacramento Valley Hospital,2025-07-28,"Parking difficult, wait longer than expected"
1697,17240,4,Cascade Specialty Center,2023-11-16,Parking was easy and the staff was friendly
1698,43381,4,Cascade Specialty Center,2025-12-01,Parking took a while but staff friendly
1699,26157,2,Pacific Medical,2024-08-03,"Wait was manageable, friendly team"
1700,27721,1,Mercy General,2024-09-25,"Friendly doctor, clean and welcoming facility"
1701,28041,2,Pacific Medical,2024-10-03,"Very friendly doctors, would recommend"
1702,26859,2,Pacific Medical,2024-08-26,Parking took a while but staff friendly
1703,27306,4,Cascade Specialty Center,2024-09-15,"Wait was typical, staff was okay"
1704,25929,3,Cascade Urgent Care,2024-07-29,"No wait at all, extremely friendly service"
1705,14462,2,Pacific Medical,2023-07-30,"Wait was reasonable, parking was fine"
1706,31960,2,Pacific Medical,2025-01-10,"Parking near entrance, wait was average"
1707,22845,4,Cascade Specialty Center,2024-04-26,"Great care, friendly staff and easy parking"
1708,14957,4,Cascade Specialty Center,2023-08-22,"Parking nearby, warm and friendly team"
1709,24272,2,Pacific Medical,2024-06-07,"Decent experience, wait a bit long"
1710,32437,1,Mercy General,2025-01-24,Parking was easy and the staff was friendly
1711,38945,2,Pacific Medical,2025-07-27,"Wait was reasonable, parking was fine"
1712,17166,1,Mercy General,2023-11-08,"Friendly and fast, excellent experience"
1713,5625,1,Mercy General,2022-09-01,Parking was easy and the staff was friendly
1714,15267,6,Sacramento Valley Hospital,2023-09-02,Friendly staff made the visit very comfortable
1715,22577,2,Pacific Medical,2024-04-16,"Parking available, wait was acceptable"
1716,40659,2,Pacific Medical,2025-09-22,The team was friendly and attentive
1717,11523,6,Sacramento Valley Hospital,2023-04-13,"Decent experience, wait a bit long"
1718,43657,3,Cascade Urgent Care,2025-12-07,"Great care, friendly staff and easy parking"
1719,16132,1,Mercy General,2023-10-06,"Decent experience, wait a bit long"
1720,15635,1,Mercy General,2023-09-18,"Parking near entrance, wait was average"
1721,23776,3,Cascade Urgent Care,2024-05-20,Parking took a while but staff friendly
1722,1226,1,Mercy General,2022-02-22,Wait was short and staff very friendly
1723,39357,1,Mercy General,2025-08-09,"Parking nearby, warm and friendly team"
1724,35656,4,Cascade Specialty Center,2025-04-25,Parking was limited but wait was short
1725,23592,1,Mercy General,2024-05-16,"Friendly and fast, excellent experience"
1726,5390,7,Emerald Urgent Care,2022-08-22,Parking was limited but wait was short
1727,37169,4,Cascade Specialty Center,2025-06-07,"Parking nearby, warm and friendly team"
1728,21878,7,Emerald Urgent Care,2024-03-22,Friendly nurses throughout my stay
1729,19013,4,Cascade Specialty Center,2023-12-31,"Very friendly doctors, would recommend"
1730,44699,4,Cascade Specialty Center,2025-12-28,"Friendly front desk, minimal wait time"
1731,35948,6,Sacramento Valley Hospital,2025-05-03,"Wait was typical, staff was okay"
1732,21593,2,Pacific Medical,2024-03-13,Parking was available and the care was great
1733,37874,1,Mercy General,2025-06-30,"Decent experience, wait a bit long"
1734,42877,2,Pacific Medical,2025-11-19,Parking took a while but staff friendly
1735,39745,1,Mercy General,2025-08-21,"Great care, friendly staff and easy parking"
1736,35876,4,Cascade Specialty Center,2025-05-02,"Decent experience, wait a bit long"
1737,8218,1,Mercy General,2022-12-16,"Decent experience, wait a bit long"
1738,5664,4,Cascade Specialty Center,2022-09-06,"No wait at all, extremely friendly service"
1739,10321,5,Marina Clinic,2023-02-25,"Friendly front desk, minimal wait time"
1740,32079,1,Mercy General,2025-01-09,"Good experience, moderate wait time"
1741,14544,2,Pacific Medical,2023-07-30,"Parking near entrance, wait was average"
1742,32283,2,Pacific Medical,2025-01-15,"Wait was typical, staff was okay"
1743,21507,2,Pacific Medical,2024-03-15,"Wait was reasonable, parking was fine"
1744,2256,2,Pacific Medical,2022-04-06,"Average visit, parking was fine"
1745,32494,7,Emerald Urgent Care,2025-01-23,"Good experience, moderate wait time"
1746,36382,5,Marina Clinic,2025-05-15,"Parking near entrance, wait was average"
1747,20959,1,Mercy General,2024-02-23,"Wait was reasonable, parking was fine"
1748,33947,4,Cascade Specialty Center,2025-03-07,"Wait was brief, friendly professional staff"
1749,34078,4,Cascade Specialty Center,2025-03-08,"Parking nearby, warm and friendly team"
1750,44624,1,Mercy General,2026-01-01,"Friendly care team, parking was convenient"
1751,22966,4,Cascade Specialty Center,2024-04-27,Parking was available and the care was great
1752,26761,2,Pacific Medical,2024-08-22,Parking was available and the care was great
1753,17400,1,Mercy General,2023-11-21,"Wait was manageable, friendly team"
1754,9147,3,Cascade Urgent Care,2023-01-10,Parking was available and the care was great
1755,216,1,Mercy General,2022-01-11,"Wait was reasonable, parking was fine"
1756,33909,2,Pacific Medical,2025-03-04,"Parking available, wait was acceptable"
1757,7612,3,Cascade Urgent Care,2022-11-27,Parking took a while but staff friendly
1758,14000,1,Mercy General,2023-07-12,"Wait was reasonable, parking was fine"
1759,25584,5,Marina Clinic,2024-07-18,"Quick service, very friendly nursing staff"
1760,40921,2,Pacific Medical,2025-09-28,"Parking available, wait was acceptable"
1761,197,4,Cascade Specialty Center,2022-01-15,"Parking nearby, warm and friendly team"
1762,19033,7,Emerald Urgent Care,2024-01-01,"Average visit, parking was fine"
1763,31978,1,Mercy General,2025-01-09,"Wait was reasonable, parking was fine"
1764,2878,4,Cascade Specialty Center,2022-05-04,Wait was short and staff very friendly
1765,24916,2,Pacific Medical,2024-06-30,Parking took a while but staff friendly
1766,19666,1,Mercy General,2024-01-16,"Friendly front desk, minimal wait time"
1767,31289,1,Mercy General,2024-12-21,Parking was limited but wait was short
1768,11456,1,Mercy General,2023-04-05,"Friendly doctor, clean and welcoming facility"
1769,34406,1,Mercy General,2025-03-23,"Wait was typical, staff was okay"
1770,39109,3,Cascade Urgent Care,2025-07-31,"Quick service, very friendly nursing staff"
1771,21410,6,Sacramento Valley Hospital,2024-03-13,Friendly staff but parking was difficult
1772,34637,5,Marina Clinic,2025-03-26,"Parking was close, very friendly staff"
1773,6687,1,Mercy General,2022-10-19,"Parking nearby, warm and friendly team"
1774,35780,2,Pacific Medical,2025-04-28,"Parking far away, wait over an hour"
1775,40413,4,Cascade Specialty Center,2025-09-14,Friendly nurses throughout my stay
1776,40108,1,Mercy General,2025-09-07,"Friendly doctor, clean and welcoming facility"
1777,22751,2,Pacific Medical,2024-04-19,"Parking nearby, warm and friendly team"
1778,23577,1,Mercy General,2024-05-19,Staff was friendly and professional
1779,17783,1,Mercy General,2023-12-03,"Decent experience, wait a bit long"
1780,23174,1,Mercy General,2024-05-08,Parking was limited but wait was short
1781,20737,2,Pacific Medical,2024-02-17,"Average visit, parking was fine"
1782,19908,4,Cascade Specialty Center,2024-01-22,The team was friendly and attentive
1783,42018,4,Cascade Specialty Center,2025-10-31,"No wait at all, extremely friendly service"
1784,11752,1,Mercy General,2023-04-16,"Parking far away, wait over an hour"
1785,14939,5,Marina Clinic,2023-08-19,Wait was short and staff very friendly
1786,27390,1,Mercy General,2024-09-17,"Staff professional, some wait time"
1787,33825,4,Cascade Specialty Center,2025-02-28,Friendly staff made the visit very comfortable
1788,44046,1,Mercy General,2025-12-17,"Decent experience, wait a bit long"
1789,23099,1,Mercy General,2024-05-05,"Average visit, parking was fine"
1790,35813,1,Mercy General,2025-04-28,"Parking available, wait was acceptable"
1791,2575,4,Cascade Specialty Center,2022-04-23,"Friendly doctor, clean and welcoming facility"
1792,40348,1,Mercy General,2025-09-11,"Staff professional, some wait time"
1793,28232,2,Pacific Medical,2024-10-12,"Wait was reasonable, parking was fine"
1794,41796,1,Mercy General,2025-10-22,"Very friendly doctors, would recommend"
1795,31047,1,Mercy General,2024-12-23,"Staff professional, some wait time"
1796,15306,1,Mercy General,2023-09-06,Parking was easy and the staff was friendly
1797,30353,2,Pacific Medical,2024-12-06,"Friendly care team, parking was convenient"
1798,30658,8,Spokane Specialty Center,2024-12-12,"Friendly doctor, clean and welcoming facility"
1799,20509,3,Cascade Urgent Care,2024-02-10,Parking was easy and the staff was friendly
1800,3704,1,Mercy General,2022-06-07,"Friendly front desk, minimal wait time"
1801,23203,2,Pacific Medical,2024-05-06,"Wait was manageable, friendly team"
1802,35773,1,Mercy General,2025-04-29,"Great care, friendly staff and easy parking"
1803,41271,8,Spokane Specialty Center,2025-10-11,Friendly staff but parking was difficult
1804,29292,2,Pacific Medical,2024-11-12,Parking was easy and the staff was friendly
1805,13478,5,Marina Clinic,2023-06-22,"Wait was reasonable, parking was fine"
1806,20488,6,Sacramento Valley Hospital,2024-02-06,"Wait was brief, friendly professional staff"
1807,14437,1,Mercy General,2023-07-30,"Parking nearby, warm and friendly team"
1808,8568,3,Cascade Urgent Care,2022-12-25,"Great care, friendly staff and easy parking"
1809,569,1,Mercy General,2022-01-24,"Wait was manageable, friendly team"
1810,7482,1,Mercy General,2022-11-22,The team was friendly and attentive
1811,191,1,Mercy General,2022-01-14,"Friendly nurses, wait could be shorter"
1812,20814,4,Cascade Specialty Center,2024-02-22,Staff was friendly and professional
1813,745,6,Sacramento Valley Hospital,2022-02-02,"Parking near entrance, wait was average"
1814,8251,2,Pacific Medical,2022-12-15,"Average visit, parking was fine"
1815,19978,2,Pacific Medical,2024-01-25,"Decent experience, wait a bit long"
1816,12574,2,Pacific Medical,2023-05-20,"Friendly care team, parking was convenient"
1817,17701,2,Pacific Medical,2023-11-29,"Staff professional, some wait time"
1818,18515,1,Mercy General,2023-12-19,"No wait at all, extremely friendly service"
1819,24241,2,Pacific Medical,2024-06-06,Parking took a while but staff friendly
1820,20834,6,Sacramento Valley Hospital,2024-02-21,"Great care, friendly staff and easy parking"
1821,6419,2,Pacific Medical,2022-10-10,"Wait was manageable, friendly team"
1822,37980,2,Pacific Medical,2025-07-01,"Wait was typical, staff was okay"
1823,11390,4,Cascade Specialty Center,2023-04-05,"Good experience, moderate wait time"
1824,2836,2,Pacific Medical,2022-05-01,"Average visit, parking was fine"
1825,29432,1,Mercy General,2024-11-17,"Staff professional, some wait time"
1826,35551,1,Mercy General,2025-04-23,"Parking available, wait was acceptable"
1827,32351,3,Cascade Urgent Care,2025-01-18,"Friendly front desk, minimal wait time"
1828,42149,1,Mercy General,2025-10-30,Friendly nurses throughout my stay
1829,11049,5,Marina Clinic,2023-03-21,"Wait was typical, staff was okay"
1830,33409,3,Cascade Urgent Care,2025-02-15,"Good care overall, parking could improve"
1831,14805,3,Cascade Urgent Care,2023-08-13,Wait was short and staff very friendly
1832,17801,1,Mercy General,2023-12-02,"Wait was manageable, friendly team"
1833,42891,2,Pacific Medical,2025-11-20,"No wait at all, extremely friendly service"
1834,34370,1,Mercy General,2025-03-21,Parking was limited but wait was short
1835,13370,2,Pacific Medical,2023-06-15,"Friendly doctor, clean and welcoming facility"
1836,11526,6,Sacramento Valley Hospital,2023-04-12,"No wait at all, extremely friendly service"
1837,13342,6,Sacramento Valley Hospital,2023-06-16,Friendly staff but parking was difficult
1838,27450,4,Cascade Specialty Center,2024-09-19,"Parking nearby, warm and friendly team"
1839,8132,8,Spokane Specialty Center,2022-12-14,"Quick service, very friendly nursing staff"
1840,10039,2,Pacific Medical,2023-02-10,"Great care, friendly staff and easy parking"
1841,40062,1,Mercy General,2025-09-07,"Wait was typical, staff was okay"
1842,17885,6,Sacramento Valley Hospital,2023-12-02,"Parking was close, very friendly staff"
1843,42895,2,Pacific Medical,2025-11-21,"Wait was typical, staff was okay"
