titre,date_creation,date_maj,date_debut,date_fin,statut,type_produit,domaine_medical,url_ansm,dci_extraite,nom_commercial,dci_norm,annee_debut,mois_debut,annee_mois,en_cours,is_rupture,is_tension,loaded_at,source,ATC1,ATC2,ATC3,ATC4,ATC5,L_ATC5,ATC4_source
"Néosynéphrine 5 % Faure, collyre en solution – [phényléphrine]",2025-11-19,,2025-11-12,,Tension d'approvisionnement,Médicaments,Ophtalmologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/neosynephrine-5-faure-collyre-en-solution-phenylephrine,phényléphrine,"Néosynéphrine 5 % Faure, collyre en solution",phényléphrine,2025,11,2025-11,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Colchimax, comprimé pelliculé sécable et Colchicine Opocalcium 1 mg, comprimé sécable – [colchicine, opium (poudre d'), tiémonium (métilsulfate de)]",2025-02-12,2025-11-18,2024-11-25,,Tension d'approvisionnement,Médicaments,"Néphrologie, Rhumatologie, Cardiologie",https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/colchimax-comprime-pellicule-secable-et-colchicine-opocalcium-1-mg-comprime-secable-colchicine-opium-poudre-d-tiemonium-metilsulfate-de,"colchicine, opium (poudre d'), tiémonium (métilsulfate de)","Colchimax, comprimé pelliculé sécable et Colchicine Opocalcium 1 mg, comprimé sécable","colchicine, opium, tiémonium",2024,11,2024-11,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Tildiem 100 mg, poudre pour solution injectable (IV) – [diltiazem (chlorhydrate de)]",2025-06-05,2025-11-07,2025-09-30,,Arrêt de commercialisation,Médicaments,Cardiologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/tildiem-100-mg-poudre-pour-solution-injectable-iv-diltiazem-chlorhydrate-de,diltiazem (chlorhydrate de),"Tildiem 100 mg, poudre pour solution injectable (IV)",diltiazem,2025,9,2025-09,1,0,0,20260608,ANSM_DISPO_2026,,,,,,,
"Pentasa 1 g et 2 g, granulés en sachet et Pentasa 1 g, suppositoire – [mésalazine]",2025-10-31,,2025-10-30,,Tension d'approvisionnement,Médicaments,Hépato-gastroentérologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/pentasa-1-g-et-2-g-granules-en-sachet-et-pentasa-1-g-suppositoire-mesalazine,mésalazine,"Pentasa 1 g et 2 g, granulés en sachet et Pentasa 1 g, suppositoire",mésalazine,2025,10,2025-10,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Alkonatrem 150 mg, gélule – [chlorhydrate de déméclocycline]",2020-09-28,2025-10-31,2013-12-11,,Rupture de stock,Médicaments,"Hématologie, Oncologie/Radiothérapie",https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/alkonatrem-150-mg-gelule-chlorhydrate-de-demeclocycline,chlorhydrate de déméclocycline,"Alkonatrem 150 mg, gélule",chlorhydrate de déméclocycline,2013,12,2013-12,1,1,0,20260608,ANSM_DISPO_2026,,,,,,,
"Cuivre 6 mg / 1 mL – Histidine 117,20 mg / 3 mL AP-HP, solution injectable, code CIPH 77772737",2024-12-17,2025-10-31,2025-10-31,2025-10-31,Remise à disposition,Médicaments,"Endocrinologie, Hépato-gastroentérologie, Néphrologie",https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cuivre-6-mg-1-ml-histidine-117-20-mg-3-ml-ap-hp-solution-injectable-code-ciph-77772737,,Cuivre 6 mg / 1 mL,,2025,10,2025-10,0,0,0,20260608,ANSM_DISPO_2026,,,,,,,
"Tobi Podhaler 28 mg, poudre pour inhalation en gélule – [tobramycine]",2025-07-24,2025-10-30,2025-07-08,,Tension d'approvisionnement,Médicaments,Infectiologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/tobi-podhaler-28-mg-poudre-pour-inhalation-en-gelule-tobramycine,tobramycine,"Tobi Podhaler 28 mg, poudre pour inhalation en gélule",tobramycine,2025,7,2025-07,1,0,1,20260608,ANSM_DISPO_2026,J,J01,J01G,J01GB,J01GB01,TOBRAMYCINE,openmedic_join
"Gamme NeoRecormon, solution injectable en seringue préremplie – [époétine béta]",2025-04-11,2025-10-28,2025-05-01,,Tension d'approvisionnement,Médicaments,"Hématologie, Néphrologie, Oncologie/Radiothérapie",https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/gamme-neorecormon-solution-injectable-en-seringue-preremplie-epoetine-beta,époétine béta,"Gamme NeoRecormon, solution injectable en seringue préremplie",époétine béta,2025,5,2025-05,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Méthylprednisolone Hikma 500 mg, poudre pour solution injectable – [méthylprednisolone (hydrogénosuccinate sodique de)]",2025-08-29,2025-10-28,2025-06-26,,Tension d'approvisionnement,Médicaments,"Allergologie, Infectiologie, Neurologie",https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/methylprednisolone-hikma-500-mg-poudre-pour-solution-injectable-methylprednisolone-hydrogenosuccinate-sodique-de,méthylprednisolone (hydrogénosuccinate sodique de),"Méthylprednisolone Hikma 500 mg, poudre pour solution injectable",méthylprednisolone,2025,6,2025-06,1,0,1,20260608,ANSM_DISPO_2026,,,,R06,,,fallback_domaine
"Eurobiol 40 000 U, gélule gastro-résistante – [poudre de pancréas]",2023-10-19,2025-10-08,2023-10-13,,Tension d'approvisionnement,Médicaments,Hépato-gastroentérologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/eurobiol-40-000-u-gelule-gastro-resistante-poudre-de-pancreas,poudre de pancréas,"Eurobiol 40 000 U, gélule gastro",poudre de pancréas,2023,10,2023-10,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Lasilix Retard 60 mg, gélule – [furosémide]",2022-12-13,2025-10-06,2025-09-30,,Arrêt de commercialisation,Médicaments,Cardiologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/lasilix-retard-60-mg-gelule-furosemide,furosémide,"Lasilix Retard 60 mg, gélule",furosémide,2025,9,2025-09,1,0,0,20260608,ANSM_DISPO_2026,,,,,,,
"Pegasys 90 microgrammes, 135 microgrammes et 180 microgrammes solution injectable en seringue préremplie – [peginterféron alfa-2a]",2023-11-23,2025-10-06,2025-10-06,2025-10-06,Remise à disposition,Médicaments,Infectiologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/pegasys-90-microgrammes-135-microgrammes-et-180-microgrammes-solution-injectable-en-seringue-preremplie-peginterferon-alfa-2a,peginterféron alfa-2a,"Pegasys 90 microgrammes, 135 microgrammes et 180 microgrammes solution injectable en seringue préremplie",peginterféron alfa-2a,2025,10,2025-10,0,0,0,20260608,ANSM_DISPO_2026,,,,J01,,,fallback_domaine
"Vitamine B12 Gerda 1000 µg/4 ml, solution injectable (IM) et buvable – [cyanocobalamine]",2024-07-17,2025-09-12,2024-07-03,,Tension d'approvisionnement,Médicaments,Hépato-gastroentérologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/vitamine-b12-gerda-1000-ug-4-ml-solution-injectable-im-et-buvable-cyanocobalamine,cyanocobalamine,"Vitamine B12 Gerda 1000 µg/4 ml, solution injectable (IM) et buvable",cyanocobalamine,2024,7,2024-07,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Myozyme 50 mg, poudre pour solution à diluer pour perfusion – [alglucosidase alfa ((mammifère/hamster/cellules cho))]",2025-08-14,2025-09-09,2025-08-13,,Tension d'approvisionnement,Médicaments,Neurologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/myozyme-50-mg-poudre-pour-solution-a-diluer-pour-perfusion-alglucosidase-alfa,alglucosidase alfa ((mammifère/hamster/cellules cho)),"Myozyme 50 mg, poudre pour solution à diluer pour perfusion",alglucosidase alfa),2025,8,2025-08,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Granupas 4 g, granulés gastro-résistants – [aminosalicylique (acide)]",2023-05-25,2025-08-22,2023-07-20,,Rupture de stock,Médicaments,Infectiologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/granupas-4-g-granules-gastro-resistants-aminosalicylique-acide,aminosalicylique (acide),"Granupas 4 g, granulés gastro",aminosalicylique,2023,7,2023-07,1,1,0,20260608,ANSM_DISPO_2026,,,,J01,,,fallback_domaine
"Méthylprednisolone Viatris 20 mg, poudre pour solution injectable (IM-IV) – [méthylprednisolone (hydrogénosuccinate de)]",2025-02-17,2025-08-13,2025-02-03,,Rupture de stock,Médicaments,"Allergologie, ORL, Infectiologie, Neurologie",https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/methylprednisolone-viatris-20-mg-poudre-pour-solution-injectable-im-iv-methylprednisolone-hydrogenosuccinate-de,méthylprednisolone (hydrogénosuccinate de),"Méthylprednisolone Viatris 20 mg, poudre pour solution injectable (IM",méthylprednisolone,2025,2,2025-02,1,1,0,20260608,ANSM_DISPO_2026,,,,R06,,,fallback_domaine
"Ludiomil 25 et 75 mg, comprimé pelliculé – [maprotiline (chlorhydrate de)]",2025-04-22,2025-07-31,2025-03-28,,Rupture de stock,Médicaments,Psychiatrie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/ludiomil-25-et-75-mg-comprime-pellicule-maprotiline-chlorhydrate-de,maprotiline (chlorhydrate de),"Ludiomil 25 et 75 mg, comprimé pelliculé",maprotiline,2025,3,2025-03,1,1,0,20260608,ANSM_DISPO_2026,,,,,,,
"Lactate de sodium AP-HP 11,2 % (m/V) solution pour perfusion – [lactate de sodium]",2023-11-23,2025-07-25,2025-07-25,2025-07-25,Remise à disposition,Médicaments,Anesthésie/Réanimation/Soins intensifs,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/lactate-de-sodium-ap-hp-11-2-m-v-solution-pour-perfusion-lactate-de-sodium,lactate de sodium,Lactate de sodium AP,lactate de sodium,2025,7,2025-07,0,0,0,20260608,ANSM_DISPO_2026,,,,,,,
"Fluorouracile Teva 5000 mg/100 mL, solution à diluer pour perfusion, flacon de 100 ml – [fluorouracile]",2024-02-05,2025-07-18,2025-06-03,2025-06-03,Arrêt de commercialisation,Médicaments,Oncologie/Radiothérapie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/fluorouracile-teva-5000-mg-100-ml-solution-a-diluer-pour-perfusion-flacon-de-100-ml-fluorouracile,fluorouracile,"Fluorouracile Teva 5000 mg/100 mL, solution à diluer pour perfusion, flacon de 100 ml",fluorouracile,2025,6,2025-06,0,0,0,20260608,ANSM_DISPO_2026,,,,,,,
"Folinate de calcium 10 mg/ml, solution injectable/pour perfusion - [Folinate et lévofolinate de calcium]",2022-09-01,2025-07-17,2022-08-08,,Tension d'approvisionnement,Médicaments,Oncologie/Radiothérapie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/folinate-de-calcium-10-mg-ml-solution-injectable-pour-perfusion-folinate-et-levofolinate-de-calcium,Folinate et lévofolinate de calcium,"Folinate de calcium 10 mg/ml, solution injectable/pour perfusion",folinate et lévofolinate de calcium,2022,8,2022-08,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Calciparine sous-cutanée 12 500 UI/0,5 ml, solution injectable – [héparine calcique]",2025-07-15,,2025-07-11,,Tension d'approvisionnement,Médicaments,Cardiologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/calciparine-sous-cutanee-12-500-ui-0-5-ml-solution-injectable-heparine-calcique,héparine calcique,Calciparine sous,héparine calcique,2025,7,2025-07,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Vitamine A Provepharm 100 000 U.I./2 ml, solution injectable (I.M.) – [palmitate de rétinol]",2025-07-04,,2025-07-03,,Tension d'approvisionnement,Médicaments,Hépato-gastroentérologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/vitamine-a-provepharm-100-000-u-i-2-ml-solution-injectable-i-m-palmitate-de-retinol,palmitate de rétinol,"Vitamine A Provepharm 100 000 U.I./2 ml, solution injectable (I.M.)",palmitate de rétinol,2025,7,2025-07,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Ozalin 2 mg/mL, solution buvable en récipient unidose – [midazolam]",2024-03-05,2025-06-26,2024-02-15,,Rupture de stock,Médicaments,Anesthésie/Réanimation/Soins intensifs,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/ozalin-2-mg-ml-solution-buvable-en-recipient-unidose-midazolam,midazolam,"Ozalin 2 mg/mL, solution buvable en récipient unidose",midazolam,2024,2,2024-02,1,1,0,20260608,ANSM_DISPO_2026,,,,,,,
"Paliperidone Biogaran, suspension injectable à libération prolongée en seringue préremplie - [palipéridone]",2024-07-12,2025-06-19,2024-06-21,,Rupture de stock,Médicaments,Psychiatrie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/paliperidone-biogaran-suspension-injectable-a-liberation-prolongee-en-seringue-preremplie-paliperidone,palipéridone,"Paliperidone Biogaran, suspension injectable à libération prolongée en seringue préremplie",palipéridone,2024,6,2024-06,1,1,0,20260608,ANSM_DISPO_2026,,,,,,,
"Kanokad 25 UI/mL de facteur IX, poudre et solvant pour solution injectable – Flacon de 250 UI (10 ml) et de 500 UI (20 ml)",2023-11-27,2025-06-17,2023-11-27,,Rupture de stock,Médicaments,Hématologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/kanokad-25-ui-ml-de-facteur-ix-poudre-et-solvant-pour-solution-injectable-flacon-de-250-ui-10-ml-et-de-500-ui-20-ml,,"Kanokad 25 UI/mL de facteur IX, poudre et solvant pour solution injectable",,2023,11,2023-11,1,1,0,20260608,ANSM_DISPO_2026,,,,,,,
"Quetiapine LP (Xeroquel LP) 50 mg, 300 mg et 400 mg comprimé à libération prolongée – [quétiapine (fumarate de)]",2024-09-26,2025-05-27,2024-09-16,,Tension d'approvisionnement,Médicaments,Psychiatrie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/quetiapine-lp-xeroquel-lp-50-mg-300-mg-et-400-mg-comprime-a-liberation-prolongee-quetiapine-fumarate-de,quétiapine (fumarate de),"Quetiapine LP (Xeroquel LP) 50 mg, 300 mg et 400 mg comprimé à libération prolongée",quétiapine,2024,9,2024-09,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Palipéridone Teva, suspension injectable à libération prolongée – [palipéridone]",2024-07-25,2025-05-23,2024-07-23,,Tension d'approvisionnement,Médicaments,Psychiatrie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/paliperidone-teva-suspension-injectable-a-liberation-prolongee-paliperidone,palipéridone,"Palipéridone Teva, suspension injectable à libération prolongée",palipéridone,2024,7,2024-07,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Baqsimi 3 mg, poudre nasale en récipient unidose – [glucagon]",2022-04-14,2025-05-09,2022-04-11,,Tension d'approvisionnement,Médicaments,Endocrinologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/baqsimi-3-mg-poudre-nasale-en-recipient-unidose-glucagon,glucagon,"Baqsimi 3 mg, poudre nasale en récipient unidose",glucagon,2022,4,2022-04,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Sectral LP 500 mg, comprimé pelliculé à libération prolongée – [acébutolol (chlorhydrate d')]",2025-04-23,,2025-04-04,,Rupture de stock,Médicaments,Cardiologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/sectral-lp-500-mg-comprime-pellicule-a-liberation-prolongee-acebutolol-chlorhydrate-d,acébutolol (chlorhydrate d'),"Sectral LP 500 mg, comprimé pelliculé à libération prolongée",acébutolol,2025,4,2025-04,1,1,0,20260608,ANSM_DISPO_2026,,,,,,,
"Clopidogrel 75 mg, comprimé pelliculé – [clopidogrel (hydrogénosulfate de)]",2025-03-27,,2024-09-12,,Tension d'approvisionnement,Médicaments,Cardiologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/clopidogrel-75-mg-comprime-pellicule-clopidogrel-hydrogenosulfate-de,clopidogrel (hydrogénosulfate de),"Clopidogrel 75 mg, comprimé pelliculé",clopidogrel,2024,9,2024-09,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Virophta, préparation pour collyre (lyophilisat et solvant) – [trifluridine]",2024-11-12,2025-03-17,2024-11-05,,Tension d'approvisionnement,Médicaments,Infectiologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/virophta-preparation-pour-collyre-lyophilisat-et-solvant-trifluridine,trifluridine,"Virophta, préparation pour collyre (lyophilisat et solvant)",trifluridine,2024,11,2024-11,1,0,1,20260608,ANSM_DISPO_2026,,,,J01,,,fallback_domaine
"Celsior, solution pour conservation d’organes - [acide glutamique, calcium (chlorure de) dihydraté, glutathion, histidine, lactobionique (acide), magnésium (chlorure de) hexahydraté, mannitol, potassium (chlorure de), sodium (hydroxyde de)]",2025-02-12,2025-03-13,2025-02-06,,Rupture de stock,Médicaments,"Néphrologie, Pneumologie, Cardiologie",https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/celsior-solution-pour-conservation-dorganes-acide-glutamique-calcium-chlorure-de-dihydrate-glutathion-histidine-lactobionique-acide-magnesium-chlorure-de-hexahydrate-mannitol-potassium-chlorure-de-sodium-hydroxyde-de,"acide glutamique, calcium (chlorure de) dihydraté, glutathion, histidine, lactobionique (acide), magnésium (chlorure de) hexahydraté, mannitol, potassium (chlorure de), sodium (hydroxyde de)","Celsior, solution pour conservation d’organes","acide glutamique, calcium dihydraté, glutathion, histidine, lactobionique, magnésium hexahydraté, mannitol, potassium, sodium",2025,2,2025-02,1,1,0,20260608,ANSM_DISPO_2026,,,,R03,,,fallback_domaine
"Xeplion, suspension injectable à libération prolongée – [palipéridone]",2024-07-19,2025-03-05,2024-07-18,,Tension d'approvisionnement,Médicaments,Psychiatrie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/xeplion-suspension-injectable-a-liberation-prolongee-paliperidone,palipéridone,"Xeplion, suspension injectable à libération prolongée",palipéridone,2024,7,2024-07,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Héparine calcique 25 000 UI/mL, solution injectable en seringue pré-remplie (S.C.) de 0,2 mL et 0,3 ml, Calciparine 5 000 UI/0,2 ml et 7 500 UI/0,3 ml, solution injectable en seringue pré-remplie (S.C.) – [héparine calcique]",2024-04-29,2025-02-12,2024-04-22,,Tension d'approvisionnement,Médicaments,Cardiologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/heparine-calcique-25-000-ui-ml-solution-injectable-en-seringue-pre-remplie-s-c-de-0-2-ml-et-0-3-ml-calciparine-5-000-ui-0-2-ml-et-7-500-ui-0-3-ml-solution-injectable-en-seringue-pre-remplie-s-c-heparine-calcique,héparine calcique,"Héparine calcique 25 000 UI/mL, solution injectable en seringue pré",héparine calcique,2024,4,2024-04,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Iobenguane (¹³¹I) pour thérapie CIS bio international 370 MBq/mL, solution pour perfusion – [Iobenguane (¹³¹I)]",2020-10-20,2025-01-28,2020-10-20,,Arrêt de commercialisation,Médicaments,Oncologie/Radiothérapie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/iobenguane-131i-pour-therapie-cis-bio-international-370-mbq-ml-solution-pour-perfusion-iobenguane-131i,Iobenguane (¹³¹I),"Iobenguane (¹³¹I) pour thérapie CIS bio international 370 MBq/mL, solution pour perfusion",iobenguane,2020,10,2020-10,1,0,0,20260608,ANSM_DISPO_2026,,,,,,,
"Amikacine Viatris 250 mg, 500 mg et 1g, poudre pour solution injectable en flacon – [amikacine (sulfate d')]",2024-05-07,2025-01-15,2024-03-22,,Tension d'approvisionnement,Médicaments,Infectiologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/amikacine-viatris-250-mg-500-mg-et-1g-poudre-pour-solution-injectable-en-flacon-amikacine-sulfate-d,amikacine (sulfate d'),"Amikacine Viatris 250 mg, 500 mg et 1g, poudre pour solution injectable en flacon",amikacine,2024,3,2024-03,1,0,1,20260608,ANSM_DISPO_2026,J,J01,J01G,J01GB,J01GB06,AMIKACINE,openmedic_join
"Pomalidomide Viatris 1, 2, 3 et 4 mg, gélule – [pomalidomide]",2024-12-24,2025-01-14,2024-12-20,,Rupture de stock,Médicaments,Oncologie/Radiothérapie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/pomalidomide-viatris-1-2-3-et-4-mg-gelule-pomalidomide,pomalidomide,"Pomalidomide Viatris 1, 2, 3 et 4 mg, gélule",pomalidomide,2024,12,2024-12,1,1,0,20260608,ANSM_DISPO_2026,,,,,,,
"Lutrelef 3,2 mg, poudre et solvant pour solution injectable – [gonadoréline (acétate de)]",2024-12-18,2024-12-18,2024-12-13,,Tension d'approvisionnement,Médicaments,Gynécologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/lutrelef-3-2-mg-poudre-et-solvant-pour-solution-injectable-gonadoreline-acetate-de,gonadoréline (acétate de),"Lutrelef 3,2 mg, poudre et solvant pour solution injectable",gonadoréline,2024,12,2024-12,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Cinacalcet 30 mg, 60 mg et 90 mg comprimé pelliculé – [cinacalcet (chlorhydrate de)]",2023-09-21,2024-12-06,2022-08-17,,Tension d'approvisionnement,Médicaments,Endocrinologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cinacalcet-30-mg-60-mg-et-90-mg-comprime-pellicule-cinacalcet-chlorhydrate-de,cinacalcet (chlorhydrate de),"Cinacalcet 30 mg, 60 mg et 90 mg comprimé pelliculé",cinacalcet,2022,8,2022-08,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Spécialités à base d'aprépitant 125 mg, 80 mg et 125 mg/80 mg gélules – [aprépitant]",2024-12-04,2024-12-04,2024-11-02,,Tension d'approvisionnement,Médicaments,Hépato-gastroentérologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-daprepitant-125-mg-80-mg-et-125-mg-80-mg-gelules-aprepitant,aprépitant,"Spécialités à base d'aprépitant 125 mg, 80 mg et 125 mg/80 mg gélules",aprépitant,2024,11,2024-11,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Praluent 75 mg, 150 mg et 300 mg, solution injectable en stylo pré-rempli – [alirocumab (mammifere/hamster/cellules cho)]",2024-08-20,2024-12-03,2024-07-03,,Tension d'approvisionnement,Médicaments,"Endocrinologie, Cardiologie",https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/praluent-75-mg-150-mg-et-300-mg-solution-injectable-en-stylo-pre-rempli-alirocumab-mammifere-hamster-cellules-cho,alirocumab (mammifere/hamster/cellules cho),"Praluent 75 mg, 150 mg et 300 mg, solution injectable en stylo pré",alirocumab,2024,7,2024-07,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Méthotrexate Accord 100 mg/mL, solution à diluer pour perfusion (flacon de 10 ml) – [méthotrexate]",2023-01-17,2024-11-28,2023-01-12,,Rupture de stock,Médicaments,Oncologie/Radiothérapie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/methotrexate-accord-100-mg-ml-solution-a-diluer-pour-perfusion-flacon-de-10-ml-methotrexate,méthotrexate,"Méthotrexate Accord 100 mg/mL, solution à diluer pour perfusion (flacon de 10 ml)",méthotrexate,2023,1,2023-01,1,1,0,20260608,ANSM_DISPO_2026,,,,,,,
"Marsilid 50 mg, comprimé sécable – [iproniazide]",2024-11-07,2024-11-07,2023-11-15,,Rupture de stock,Médicaments,Psychiatrie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/marsilid-50-mg-comprime-secable-iproniazide,iproniazide,"Marsilid 50 mg, comprimé sécable",iproniazide,2023,11,2023-11,1,1,0,20260608,ANSM_DISPO_2026,,,,,,,
"Furosémide Zentiva 500 mg, comprimé sécable – [furosémide]",2024-11-04,2024-11-04,2024-10-22,,Tension d'approvisionnement,Médicaments,Néphrologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/furosemide-zentiva-500-mg-comprime-secable-furosemide,furosémide,"Furosémide Zentiva 500 mg, comprimé sécable",furosémide,2024,10,2024-10,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Ribarivine Biogaran 200 mg/400 mg, comprimé pelliculé – [Ribavirine]",2021-10-29,2024-10-31,2021-04-01,,Arrêt de commercialisation,Médicaments,Hépato-gastroentérologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/ribarivine-biogaran-200-mg-400-mg-comprime-pellicule-ribavirine,Ribavirine,"Ribarivine Biogaran 200 mg/400 mg, comprimé pelliculé",ribavirine,2021,4,2021-04,1,0,0,20260608,ANSM_DISPO_2026,,,,,,,
"Atropine 1%, collyre – [atropine (sulfate)]",2024-10-04,2024-10-16,2024-09-22,,Tension d'approvisionnement,Médicaments,Ophtalmologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/atropine-1-collyre-atropine-sulfate,atropine (sulfate),"Atropine 1%, collyre",atropine,2024,9,2024-09,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Ropinirole LP 2 mg, 4 mg et 8 mg comprimé pelliculé – [ropinirole (chlorhydrate de)]",2024-10-01,2024-10-01,2024-09-25,,Tension d'approvisionnement,Médicaments,Neurologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/ropinirole-lp-2-mg-4-mg-et-8-mg-comprime-pellicule-ropinirole-chlorhydrate-de,ropinirole (chlorhydrate de),"Ropinirole LP 2 mg, 4 mg et 8 mg comprimé pelliculé",ropinirole,2024,9,2024-09,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Ancotil 1 pour cent, solution pour perfusion – [Flucytosine]",2020-11-12,2024-09-18,2022-05-31,,Arrêt de commercialisation,Médicaments,"Dermatologie, Infectiologie",https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/ancotil-1-pour-cent-solution-pour-perfusion-flucytosine,Flucytosine,"Ancotil 1 pour cent, solution pour perfusion",flucytosine,2022,5,2022-05,1,0,0,20260608,ANSM_DISPO_2026,,,,J01,,,fallback_domaine
"Atropine 0,5%, collyre – [atropine (sulfate)]",2024-07-01,2024-07-18,2024-06-28,,Tension d'approvisionnement,Médicaments,Ophtalmologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/atropine-0-5-collyre-atropine-sulfate,atropine (sulfate),"Atropine 0,5%, collyre",atropine,2024,6,2024-06,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Eldisine 5 mg, poudre pour solution injectable – [sulfate de vindésine]",2023-07-12,2024-06-19,2023-10-27,,Rupture de stock,Médicaments,"Hématologie, Oncologie/Radiothérapie",https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/eldisine-5-mg-poudre-pour-solution-injectable-sulfate-de-vindesine,sulfate de vindésine,"Eldisine 5 mg, poudre pour solution injectable",sulfate de vindésine,2023,10,2023-10,1,1,0,20260608,ANSM_DISPO_2026,,,,,,,
Malocide 50 mg comprimé pelliculé – [pyriméthamine],2023-10-30,2024-06-04,2023-10-27,,Rupture de stock,Médicaments,Infectiologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/malocide-50-mg-comprime-pellicule-pyrimethamine,pyriméthamine,Malocide 50 mg comprimé pelliculé,pyriméthamine,2023,10,2023-10,1,1,0,20260608,ANSM_DISPO_2026,,,,J01,,,fallback_domaine
